City,x,y,Team 1,Team 2,OverNumber,RunsScoredinover,WinningDetails,MatchDetail
 Ahmedabad,23.0215374,72.5800568,PAK,IND,17,2,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,18,8,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,19,3,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,20,13,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,21,12,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,22,3,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,23,4,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,24,1,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,25,3,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,26,3,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,27,2,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,28,6,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,29,6,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,30,4,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,PAK,IND,31,6,India won by 7 wickets (with 117 balls remaining),"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,1,9,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,2,5,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,3,1,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,4,11,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,5,6,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,6,7,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,7,0,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,8,2,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,9,6,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,10,1,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,11,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,12,7,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,13,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,14,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,15,6,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,16,6,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,17,6,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,18,6,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,19,10,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,20,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,21,10,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,22,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,23,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,24,2,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,25,5,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,26,5,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,27,9,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,28,8,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,29,6,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,30,1,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,31,9,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,32,4,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,33,12,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,34,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,35,9,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,36,7,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,37,5,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,38,8,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,39,2,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,40,8,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,41,4,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,42,2,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,43,5,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,44,12,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,45,7,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,46,7,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,47,11,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,48,8,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,49,9,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,50,1,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,1,8,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,2,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,3,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,4,5,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,5,1,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,6,0,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,7,5,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,8,4,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,9,2,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,10,7,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,11,6,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,12,1,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,13,5,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,14,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,15,5,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,16,4,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,17,8,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,18,5,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,19,4,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,20,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,21,10,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,22,9,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,23,2,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,24,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,25,0,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,26,1,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,27,9,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,28,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,29,6,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,30,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,31,10,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,32,8,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,33,6,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,34,10,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,35,7,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,36,2,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,37,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,38,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,39,9,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,40,1,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,41,11,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,42,1,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,43,13,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,44,11,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,45,3,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,46,7,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,47,10,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,48,10,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AUS,ENG,49,0,Australia won by 33 runs,"36th Match (D/N), Ahmedabad, November 04, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,1,6,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,2,6,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,3,1,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,4,5,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,5,6,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,6,1,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,7,5,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,8,11,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,9,0,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,10,0,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,11,4,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,12,1,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,13,5,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,14,2,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,15,3,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,16,6,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,17,2,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,18,4,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,19,2,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
 Ahmedabad,23.0215374,72.5800568,AFG,SA,20,8,South Africa won by 5 wickets (with 15 balls remaining),"42nd Match (D/N), Ahmedabad, November 10, 2023,
ICC Cricket World Cup"
